Topic,PassageID,Rank,Offset,length,tagid,Passage
209 , 12649098,575,13.664,16029,326 ,"['disease', 'patients', 'response', 'toxicity', 'treatment']"
209 , 10328106,576,13.65,14978,1752 ,"['cancer', 'disease', 'effects', 'new', 'patients', 'response', 'toxicity', 'tumor']"
209 , 11724771,577,13.643,17599,727 ,"['complex', 'effect', 'serum', '½ï']"
209 , 11509748,578,13.641,50631,1201 ,"['activity', 'analysis', 'cell', 'cells', 'lung', 'observed', 'rat', 'toxicity', 'used']"
209 , 15716309,579,13.64,54400,934 ,"['activity', 'cell', 'factor', 'gene', 'genes', 'growth', 'pathway', 'specific', 'toxicity', 'used']"
209 , 10828270,580,13.639,23451,3061 ,"['10', 'activation', 'function', 'levels', 'observed', 'studies', 'toxicity', 'using']"
209 , 14976336,581,13.63,15687,2027 ,"['10', 'al', 'bone', 'cells', 'dna', 'effects', 'et', 'et al', 'expression', 'gene', 'genes', 'human', 'including', 'kinase', 'observed', 'present', 'response', 'role', 'studies', 'study', 'toxicity', 'treatment']"
209 , 14630676,582,13.622,15503,277 ,"['patients', 'response', 'toxicity', 'treatment']"
209 , 14998841,583,13.621,20842,1496 ,"['disease', 'new', 'patients', 'response', 'toxicity', 'treatment', 'used']"
209 , 16321967,584,13.62,35167,325 ,"['cells', 'molecular', 'toxicity', 'using']"
209 , 12954583,585,13.616,15795,297 ,"['disease', 'patients', 'response', 'treatment']"
209 , 9890172,586,13.615,14663,368 ,"['response', 'toxicity', 'treatment', 'tumor', 'used']"
209 , 11071627,587,13.615,17127,661 ,"['increased', 'toxicity']"
209 , 12006566,588,13.606,27678,660 ,"['effect', 'growth']"
209 , 12586829,589,13.606,60502,668 ,"['activity', 'important', 'results', 'study', 'toxicity']"
209 , 10845899,590,13.604,51835,48 ,[]
209 , 12626721,591,13.601,23765,1020 ,"['cells', 'different', 'fig', 'response', 'similar', 'toxicity']"
209 , 14679116,592,13.599,4852,278 ,"['activity', 'expression', 'patients', 'response', 'toxicity']"
209 , 11356660,593,13.597,47496,298 ,"['cell', 'cells']"
209 , 14519608,594,13.594,4350,231 ,['patients']
209 , 12075743,595,13.593,13863,493 ,"['response', 'toxicity', 'treatment', 'using']"
209 , 11577013,596,13.592,21964,1076 ,"['cell', 'different', 'dna', 'effects', 'membrane', 'response', 'toxicity']"
209 , 12165639,597,13.576,22714,390 ,"['results', 'toxicity', 'used']"
209 , 12700407,598,13.574,2085,935 ,"['factor', 'gene', 'genes', 'human', 'important', 'molecular', 'new', 'sequence']"
209 , 16033768,599,13.574,45755,1009 ,"['associated', 'effects', 'toxicity', 'used']"
209 , 15039484,600,13.571,49746,676 ,"['expression', 'genes', 'important', 'receptor', 'regulation', 'role']"
209 , 12947010,601,13.567,35567,376 ,"['response', 'toxicity']"
209 , 15494366,602,13.563,35413,375 ,"['binding', 'cell', 'cells', 'dna', 'toxicity', 'used']"
209 , 11509738,603,13.557,29043,1374 ,"['observed', 'study', 'toxicity', 'used']"
209 , 16030029,604,13.552,4356,285 ,"['cell', 'clinical', 'levels', 'response', 'results', 'toxicity', 'treatment']"
209 , 10852983,605,13.552,25445,750 ,"['bone', 'patients', 'present', 'reported', 'study']"
209 , 10190555,606,13.551,7075,1076 ,"['activation', 'activity', 'cancer', 'cell', 'cells', 'dna', 'effect', 'expression', 'function', 'protein', 'proteins', 'results', 'shown', 'studies', 'toxicity', 'used']"
209 , 15817597,607,13.548,3665,833 ,"['disease', 'observed', 'patients', 'results', 'toxicity']"
209 , 9815120,608,13.542,20333,1240 ,"['al', 'effects', 'et', 'et al', 'fig', 'increased', 'receptors']"
209 , 11961226,609,13.541,70434,5141 ,"['10', 'activity', 'al', 'data', 'disease', 'effect', 'et', 'et al', 'factor', 'human', 'increased', 'levels', 'present', 'shown', 'studies', 'study', 'toxicity', 'type', 'used', 'using']"
209 , 11996476,610,13.529,3791,284 ,['response']
209 , 15716290,611,13.529,2858,284 ,"['patients', 'response', 'toxicity']"
209 , 15537648,612,13.521,38690,3381 ,"['10', 'cell', 'cells', 'control', 'data', 'effect', 'effects', 'new', 'observed', 'response', 'shown', 'similar', '½ï']"
209 , 12783846,613,13.517,0,319 ,"['protein', 'toxicity']"
209 , 12676928,614,13.512,3597,2235 ,"['bone', 'complex', 'levels', 'mechanisms', 'present', 'protein', 'proteins', 'serum', 'study']"
209 , 12819189,615,13.507,20376,624 ,"['different', 'disease', 'expression', 'function', 'genes', 'involved', 'pathway', 'response', 'role', 'specific']"
209 , 11509748,616,13.506,11577,1084 ,"['activity', 'different', 'lung', 'mechanism', 'present', 'study', 'toxicity']"
209 , 12488290,617,13.506,9058,281 ,"['cancer', 'high', 'patients', 'results', 'toxicity']"
209 , 10517764,618,13.503,51083,1687 ,"['acid', 'activation', 'cells', 'expression', 'kinase', 'present', 'protein', 'receptor', 'reported', 'response', 'results', 'signal', 'study', 'type']"
209 , 11724771,619,13.495,14882,1611 ,"['bone', 'complex', 'serum', '½ï']"
209 , 12676928,620,13.493,22516,1924 ,"['complex', 'membrane', 'protein', 'proteins', 'serum']"
209 , 12660140,621,13.489,10032,949 ,"['control', 'data', 'different', 'effects', 'expressed', 'muscle', 'response', 'results', 'used', '½ï']"
209 , 10515638,622,13.486,2215,1105 ,"['effects', 'expressed', 'gene', 'genes', 'increased', 'protein', 'response', 'treatment']"
209 , 15870430,623,13.485,2451,340 ,"['effects', 'toxicity']"
209 , 9694706,624,13.483,12495,312 ,"['patients', 'response', 'toxicity', 'tumor']"
209 , 15728108,625,13.48,13426,967 ,"['disease', 'function', 'patients', 'response', 'studies', 'toxicity', 'treatment']"
209 , 12488290,626,13.476,32724,1919 ,"['associated', 'binding', 'cancer', 'clinical', 'different', 'dna', 'high', 'increased', 'levels', 'observed', 'patients', 'protein', 'response', 'serum', 'specific', 'toxicity']"
209 , 7768880,627,13.473,11853,137 ,[]
209 , 11865813,628,13.471,2346,289 ,"['patients', 'response', 'toxicity']"
209 , 14514964,629,13.468,74373,1005 ,"['data', 'human']"
209 , 12441360,630,13.459,6181,689 ,['toxicity']
209 , 10946858,631,13.446,8508,1506 ,"['acid', 'activity', 'al', 'associated', 'cells', 'disease', 'et', 'et al', 'expression', 'high', 'mutations', 'patients', 'receptor', 'response', 'results', 'sequence', 'study']"
209 , 16014630,632,13.437,23641,555 ,"['activity', 'cell', 'effect', 'fig', 'growth', 'serum']"
209 , 15956038,633,13.437,17452,300 ,"['response', 'treatment', 'used']"
209 , 15151955,634,13.426,2144,293 ,"['patients', 'response', 'toxicity']"
209 , 12953084,635,13.425,22489,287 ,"['bone', 'disease', 'levels', 'toxicity', 'type']"
209 , 14976336,636,13.425,56636,1517 ,"['associated', 'cells', 'development', 'dna', 'effects', 'expression', 'gene', 'genes', 'human', 'increased', 'mechanism', 'response', 'studies', 'study', 'toxicity', 'using']"
209 , 12874369,637,13.415,3140,1449 ,"['cancer', 'cell', 'control', 'data', 'high', 'including', 'mechanisms', 'present', 'toxicity', 'tumor']"
209 , 16275744,638,13.414,43869,528 ,"['activity', 'associated', 'clinical', 'different', 'molecular', 'role', 'using']"
209 , 12075740,639,13.413,18307,2210 ,"['analysis', 'disease', 'new', 'observed', 'patients', 'response', 'toxicity', 'using']"
209 , 14512315,640,13.408,5136,695 ,"['cells', 'protein', 'tumor']"
209 , 10658048,641,13.406,27216,787 ,"['cells', 'fig', 'muscle', 'response', 'smooth', '½ï']"
209 , 12551907,642,13.396,7033,1249 ,"['10', 'cell', 'cells', 'human', 'increased', 'proteins', 'role', 'signaling']"
209 , 14600280,643,13.394,48222,962 ,"['data', 'effects', 'high', 'studies', 'used']"
209 , 15277271,644,13.393,20424,992 ,"['cell', 'response', 'serum', 'toxicity']"
209 , 15520066,645,13.392,24085,296 ,"['patients', 'response', 'toxicity']"
209 , 14679121,646,13.39,3104,446 ,"['10', 'disease', 'observed', 'patients', 'response', 'toxicity']"
209 , 15090452,647,13.38,14636,297 ,"['cancer', 'disease', 'patients', 'response', 'toxicity']"
209 , 10862657,648,13.374,1893,699 ,"['clinical', 'new']"
209 , 11756154,649,13.373,28285,588 ,"['analysis', 'toxicity', 'using']"
209 , 11961174,650,13.368,16905,300 ,"['data', 'toxicity', 'using']"
209 , 11724771,651,13.367,30383,1844 ,"['data', 'effect', 'levels', 'new', 'protein', 'serum']"
209 , 9616170,652,13.363,9741,1361 ,"['cell', 'cells', 'central', 'control', 'development', 'effects', 'expression', 'including', 'involved', 'protein', 'response']"
209 , 12604835,653,13.36,73281,1371 ,"['al', 'associated', 'cell', 'cells', 'et', 'et al', 'important', 'pathway', 'rat', 'response', 'similar', 'toxicity']"
209 , 12196372,654,13.358,14714,1497 ,"['disease', 'including', 'new', 'patients', 'response', 'toxicity', 'treatment']"
209 , 9310469,655,13.358,31274,328 ,"['patients', 'response', 'toxicity']"
209 , 11110669,656,13.355,5204,958 ,"['dna', 'proteins', 'response']"
209 , 12419748,657,13.351,22708,1593 ,"['analysis', 'data', 'disease', 'new', 'observed', 'response', 'toxicity', 'used', 'using']"
209 , 9660768,658,13.347,0,493 ,"['protein', 'response']"
209 , 11861753,659,13.343,83426,477 ,"['cells', 'factor', 'fulltext', 'growth', 'receptor']"
209 , 10746952,660,13.341,68508,1114 ,"['al', 'associated', 'effects', 'et', 'et al', 'receptors', 'similar', 'specific', 'toxicity']"
209 , 15367413,661,13.339,21924,325 ,"['patients', 'response', 'toxicity', 'used']"
209 , 12773774,662,13.331,68662,2300 ,"['al', 'cell', 'cells', 'effects', 'et', 'et al', 'high', 'human', 'increased', 'mechanism', 'rat', 'response', 'results', 'role', 'study', 'toxicity', 'used']"
209 , 10807768,663,13.331,44678,597 ,"['clinical', 'development', 'important', 'patients', 'results', 'specific', 'toxicity']"
209 , 12796040,664,13.329,57293,1313 ,"['effects', 'new']"
209 , 15190080,665,13.327,36345,456 ,"['acid', 'cells', 'domain', 'drosophila', 'factor', 'peptide', 'used']"
209 , 15339823,666,13.321,7275,327 ,"['response', 'study', 'type']"
209 , 11009469,667,13.318,6144,457 ,"['activity', 'cell', 'central', 'membrane', 'proteins', 'specific']"
209 , 12865394,668,13.316,45018,1863 ,"['activity', 'effect', 'effects', 'high', 'increased', 'new', 'shown', 'toxicity', 'used']"
209 , 11960933,669,13.315,28854,47 ,['response']
209 , 12377658,670,13.313,4794,303 ,"['activity', 'associated', 'high', 'patients', 'response', 'toxicity', 'treatment']"
209 , 16051743,671,13.313,15935,303 ,"['data', 'patients', 'reported', 'response', 'study', 'toxicity']"
209 , 15100238,672,13.308,83239,404 ,"['cells', 'human', 'increased', 'response']"
209 , 15668289,673,13.305,14321,1328 ,"['analysis', 'cancer', 'disease', 'expressed', 'patients', 'response', 'toxicity', 'treatment', 'used']"
209 , 12123332,674,13.302,16243,330 ,"['disease', 'patients', 'response', 'toxicity', 'treatment']"
209 , 14630825,675,13.301,13107,60 ,['response']
209 , 8576162,676,13.299,44863,692 ,"['cells', 'including', 'reported', 'studies']"
209 , 12213784,677,13.296,1838,830 ,"['cell', 'function', 'including', 'proteins', 'study']"
209 , 14715681,678,13.295,29112,697 ,"['associated', 'involved', 'levels', 'response', 'role', 'used']"
209 , 12376339,679,13.294,100067,1232 ,"['10', 'cell', 'cells', 'effect', 'kinase', 'levels', 'toxicity', 'virus']"
209 , 12562653,680,13.291,21938,306 ,"['patients', 'response', 'treatment', 'using']"
209 , 15489240,681,13.283,73372,909 ,"['cell', 'cells', 'control', 'important']"
209 , 15084756,682,13.282,59258,1358 ,"['analysis', 'associated', 'cell', 'effect', 'effects', 'expression', 'function', 'gene', 'important', 'toxicity']"
209 , 12853356,683,13.282,8929,378 ,"['analysis', 'disease', 'patients', 'response', 'study', 'toxicity', 'tumor']"
209 , 15316053,684,13.282,7757,527 ,"['patients', 'toxicity', 'tumor']"
209 , 15151957,685,13.278,7721,301 ,"['effects', 'function', 'including', 'increased', 'levels', 'serum', 'study', 'toxicity']"
209 , 14679121,686,13.274,14511,340 ,"['effects', 'response', 'study']"
209 , 16091429,687,13.274,47456,332 ,"['factor', 'response', 'toxicity', 'using']"
209 , 10924088,688,13.272,58025,928 ,"['function', 'important', 'new', 'role', 'studies', 'study', 'used']"
209 , 9104807,689,13.271,21614,1232 ,"['activity', 'analysis', 'associated', 'cell', 'cells', 'increased', 'levels', 'mouse', 'response', 'results', 'shown', 'toxicity']"
209 , 10600829,690,13.266,15090,291 ,['acid']
209 , 15668260,691,13.263,16870,828 ,"['analysis', 'disease', 'response', 'study', 'toxicity']"
209 , 10869449,692,13.258,8905,1040 ,"['data', 'domain', 'mechanisms', 'toxicity', 'used']"
209 , 11005763,693,13.257,53148,703 ,"['disease', 'function', 'infection', 'results', 'studies']"
209 , 16091429,694,13.256,4345,337 ,"['factor', 'response', 'toxicity', 'using']"
209 , 12453927,695,13.256,3280,305 ,[]
209 , 11812931,696,13.256,16623,302 ,"['mechanism', 'observed', 'studies', 'study', 'toxicity']"
209 , 11447052,697,13.25,33468,273 ,"['acid', 'disease']"
209 , 9442056,698,13.244,20709,510 ,"['expressed', 'mice', 'toxicity', 'used']"
209 , 14704234,699,13.242,7268,1558 ,"['10', 'al', 'cell', 'cells', 'effects', 'et', 'et al', 'function', 'mechanism', 'observed', 'response', 'studies', 'toxicity', 'treatment', 'used', 'using']"
209 , 15342952,700,13.239,50855,422 ,"['expression', 'gene', 'new', 'study', 'used']"
209 , 12522009,701,13.239,11654,348 ,"['cancer', 'patients', 'response', 'toxicity']"
209 , 12826697,702,13.233,6953,1064 ,"['binding', 'dna', 'et', 'function', 'important', 'including', 'involved', 'proteins', 'role']"
209 , 9815120,703,13.228,42388,1848 ,"['activation', 'data', 'peptide', 'rat', 'response', 'results', 'similar', 'study', 'using']"
209 , 10362727,704,13.225,21372,369 ,"['10', 'cell', 'cells', 'toxicity']"
209 , 10233124,705,13.224,41605,723 ,"['effects', 'used']"
209 , 10931902,706,13.216,13747,513 ,"['analysis', 'sequence', 'study']"
209 , 12118075,707,13.216,97197,427 ,['cell']
209 , 14679137,708,13.199,24313,1100 ,"['activity', 'cancer', 'control', 'response', 'toxicity', 'treatment', 'tumor']"
209 , 11964279,709,13.197,23676,379 ,"['patients', 'response', 'toxicity']"
209 , 9746500,710,13.193,18227,278 ,[]
209 , 14555755,711,13.191,81721,481 ,['toxicity']
209 , 12011480,712,13.19,10845,1496 ,"['al', 'effect', 'effects', 'et', 'et al', 'factor', 'studies', 'toxicity']"
209 , 15919687,713,13.186,3532,825 ,"['patients', 'response', 'results', 'toxicity']"
209 , 7896833,714,13.183,14717,375 ,"['cells', 'different', '½ï']"
209 , 12598357,715,13.178,22493,1199 ,"['al', 'cancer', 'cell', 'clinical', 'disease', 'et', 'et al', 'including', 'patients', 'response', 'specific', 'study', 'toxicity', 'tumor', '½ï']"
209 , 12771202,716,13.176,27873,386 ,"['cells', 'data', 'molecular', 'toxicity', 'using']"
209 , 7768880,717,13.175,38299,199 ,[]
209 , 12832660,718,13.17,15244,684 ,"['dna', 'expression', 'gene', 'observed', 'response', 'specific', 'studies', 'study', 'used']"
209 , 15860488,719,13.17,15574,1449 ,"['10', 'cancer', 'disease', 'new', 'patients', 'response', 'study', 'symptoms', 'toxicity']"
209 , 10809751,720,13.169,5916,662 ,"['cells', 'dna']"
209 , 12378653,721,13.169,15560,2014 ,"['central', 'control', 'effects', 'increased', 'levels', 'nervous']"
209 , 15883162,722,13.169,25640,521 ,['mice']
209 , 12598352,723,13.169,2311,316 ,"['cancer', 'lung', 'patients', 'response', 'study', 'toxicity']"
209 , 15033677,724,13.169,9625,317 ,"['al', 'et', 'et al', 'patients', 'reported', 'response', 'results', 'study', 'toxicity', 'tumor']"
209 , 10528642,725,13.169,13088,324 ,"['alcohol', 'effect', 'increased', 'response']"
209 , 12151647,726,13.165,1422,1950 ,"['function', 'mechanism', 'molecular', 'rat', 'response', 'similar', 'toxicity', 'using']"
209 , 11134549,727,13.152,53866,787 ,"['expression', 'important', 'involved', 'study', 'toxicity']"
209 , 12215680,728,13.149,20168,1484 ,"['acid', 'activity', 'analysis', 'associated', 'dna', 'effect', 'effects', 'including', 'levels', 'rat', 'reported', 'serum', 'specific', 'study', 'toxicity', 'treatment']"
209 , 11035130,729,13.148,17670,395 ,"['toxicity', 'treatment']"
209 , 11877261,730,13.147,36500,59 ,['response']
209 , 15946977,731,13.146,19179,1732 ,"['activity', 'control', 'response', 'studies', 'study', 'toxicity']"
209 , 15928071,732,13.146,16493,354 ,"['disease', 'patients', 'response', 'toxicity', 'treatment']"
209 , 16319405,733,13.145,17896,266 ,"['al', 'alcohol', 'et', 'et al']"
209 , 12433848,734,13.138,15150,351 ,['expressed']
209 , 10926620,735,13.138,47620,551 ,[]
209 , 12042310,736,13.136,7341,608 ,"['complex', 'dna', 'specific', 'used']"
209 , 12655035,737,13.136,58618,1342 ,"['al', 'et', 'et al', 'rat', 'response', 'results', 'studies', 'toxicity']"
209 , 9516214,738,13.135,35228,1551 ,"['data', 'effects', 'new', 'response', 'study']"
209 , 12089155,739,13.135,5209,1662 ,"['activity', 'protein', 'toxicity']"
209 , 11457711,740,13.133,4979,1281 ,"['acid', 'cells', 'effects', 'including', 'mechanism', 'membrane', 'role', 'shown']"
209 , 12881391,741,13.133,2669,551 ,"['disease', 'patients', 'response', 'toxicity']"
209 , 9169449,742,13.132,58777,520 ,"['activity', 'fig', 'molecular', 'receptor', 'toxicity']"
209 , 12727999,743,13.13,70844,1104 ,"['al', 'effects', 'et', 'et al', 'role', 'using']"
209 , 12538656,744,13.13,31008,1500 ,"['cells', 'different', 'fig', 'important', 'results', 'studies']"
209 , 10544221,745,13.122,23416,477 ,"['cell', 'cells', 'new', 'type']"
209 , 12832654,746,13.122,52333,1192 ,"['important', 'used']"
209 , 9760357,747,13.12,75166,634 ,"['effects', 'important', 'muscle']"
209 , 8978311,748,13.12,0,93 ,['response']
209 , 12649108,749,13.119,12484,1170 ,"['al', 'cancer', 'et', 'et al', 'function', 'patients', 'reported', 'response', 'study', 'toxicity', 'treatment']"
209 , 10828270,750,13.118,17185,730 ,"['bone', 'control', 'levels', 'mice', 'study', 'toxicity']"
209 , 8904591,751,13.112,17437,2202 ,"['activity', 'analysis', 'control', 'data', 'effect', 'receptor', 'treatment', 'using']"
209 , 15277266,752,13.112,42346,315 ,"['function', 'lung', 'patients', 'study', 'toxicity']"
209 , 12488510,753,13.106,32549,613 ,"['acid', 'fig', 'genes', 'involved', 'proteins', 'shown']"
209 , 9612238,754,13.103,37766,867 ,"['analysis', 'used', '½ï']"
209 , 10912219,755,13.103,30700,479 ,"['brain', 'shown']"
209 , 12196375,756,13.102,17214,1587 ,"['acid', 'analysis', 'cell', 'clinical', 'disease', 'patients', 'protein', 'response', 'serum', 'toxicity', 'treatment', 'tumor', 'used', 'using']"
209 , 9116311,757,13.102,6632,769 ,"['effects', 'fig', 'high', 'increased', 'mechanism', 'role', 'sequence']"
